student_rno, student_password, student_name, student_gender, student_dob, student_email, student_contact, year_of_enrollment, student_current_year, student_cpi, student_incentive_points, department_id, program_id, allocated_jaf, allocated_time
190000545, QYJ56hNhHEwn67ki, Subhashis Chowdhury, Other, 1999-11-26 00:00:00, subhashis.chowdhury39@iitb.ac.in, 9544593326, 2019, 4, 7.81, 6, 4, 1, NULL, NULL
190000546, dLpp5qd7TKLfbgCJ, Kalash Trivedi, F, 1999-04-19 00:00:00, kalash.trivedi62@iitb.ac.in, 7204565854, 2019, 4, 6.47, 30, 21, 3, 305, 143922
200000547, YGqx1bCIXjqu5geK, Samriddhi Shingh, F, 1994-01-09 00:00:00, samriddhi.shingh70@iitb.ac.in, 7125475407, 2020, 3, 8.11, 22, 11, 7, NULL, NULL
210000548, HIkMpQ41hti6KaFv, Utsav Trivedi, M, 1994-11-09 00:00:00, utsav.trivedi45@iitb.ac.in, 7678068547, 2021, 2, 7.53, 18, 6, 5, NULL, NULL
210000549, yAdXRFbOLwXgCDkM, Saurav Belide, M, 1993-04-10 00:00:00, saurav.belide63@iitb.ac.in, 7902064154, 2021, 2, 9.16, 20, 13, 9, NULL, NULL
190000550, 45HSYvtkn8VO5Lw8, Sidhi Chandra, M, 2001-10-21 00:00:00, sidhi.chandra79@iitb.ac.in, 7272302823, 2019, 4, 9.22, 6, 10, 4, NULL, NULL
210000551, gKnn1uPB83qyGIyp, Nivedita Kanchhal, F, 1997-01-07 00:00:00, nivedita.kanchhal13@iitb.ac.in, 8491349971, 2021, 2, 8.6, 28, 19, 9, NULL, NULL
210000552, JvWe5ZkWxtE1Nvn8, Rupinder Tiwari, F, 1997-07-18 00:00:00, rupinder.tiwari78@iitb.ac.in, 9768067451, 2021, 2, 9.26, 22, 16, 6, NULL, NULL
210000553, V7xVj3l1IIAzxbkH, Indora Tekchandani, M, 1997-07-11 00:00:00, indora.tekchandani84@iitb.ac.in, 9672647942, 2021, 2, 10.0, 4, 22, 11, 285, 1978696
200000554, F4BEoTBuB0qKM8EU, Mrinal Mehendale, M, 1995-08-16 00:00:00, mrinal.mehendale54@iitb.ac.in, 7411668428, 2020, 3, 8.03, 30, 8, 7, NULL, NULL
210000555, qOtqrFl8MCLAK8RC, Jeyahar Siddiqui, M, 1997-04-14 00:00:00, jeyahar.siddiqui6@iitb.ac.in, 8378282845, 2021, 2, 6.69, 20, 15, 11, NULL, NULL
210000556, KuL7AOskF1vRqII8, Arnab Jamloki, F, 1993-04-12 00:00:00, arnab.jamloki36@iitb.ac.in, 7063897096, 2021, 2, 9.93, 4, 14, 9, NULL, NULL
210000557, FZtJpFyKLc778Qyl, Harshit Upadhyay, M, 1994-09-22 00:00:00, harshit.upadhyay34@iitb.ac.in, 9248433587, 2021, 2, 7.26, 18, 18, 6, NULL, NULL
210000558, WNXNZBwvTJ9lx9PZ, Veerendra Chaurasiya, F, 1994-05-16 00:00:00, veerendra.chaurasiya80@iitb.ac.in, 8082104276, 2021, 2, 6.43, 16, 9, 10, NULL, NULL
210000559, f0x2BtR6XSyvK9Eh, Sameer Raj, F, 1993-12-05 00:00:00, sameer.raj31@iitb.ac.in, 7292209484, 2021, 2, 7.9, 6, 16, 9, NULL, NULL
190000560, 86AuMTMnKUJ7cI0p, Deepak Rishiraj, M, 2000-06-13 00:00:00, deepak.rishiraj36@iitb.ac.in, 7338428973, 2019, 4, 9.35, 4, 1, 4, NULL, NULL
210000561, VpzefbtM5oJAy50Y, Abhishek Mandadi, M, 1996-07-01 00:00:00, abhishek.mandadi39@iitb.ac.in, 8257804497, 2021, 2, 7.2, 8, 8, 6, NULL, NULL
190000562, DG5UJciRfCuMqL9p, Lekhraj Swamy, M, 2000-09-30 00:00:00, lekhraj.swamy77@iitb.ac.in, 7456535849, 2019, 4, 9.42, 22, 18, 4, NULL, NULL
210000563, Jp7vI5QVeOU6oqW1, Shilpi Venkateshwaran, M, 1995-11-19 00:00:00, shilpi.venkateshwaran26@iitb.ac.in, 9088843654, 2021, 2, 8.59, 30, 18, 8, NULL, NULL
170000564, 5QRtbFtfuy6T5Sli, Devbrat Rizvi, Other, 1994-06-04 00:00:00, devbrat.rizvi70@iitb.ac.in, 8808810179, 2017, 6, 7.39, 10, 7, 12, NULL, NULL
210000565, VjtlOfBMVItXkiPM, Shilpa Azmi, M, 1993-07-28 00:00:00, shilpa.azmi73@iitb.ac.in, 9028289610, 2021, 2, 9.41, 24, 14, 5, NULL, NULL
210000566, UHgl0v26Il2pDjly, Divyansh Shivagauri, F, 1996-11-16 00:00:00, divyansh.shivagauri57@iitb.ac.in, 8493670276, 2021, 2, 6.2, 2, 23, 11, NULL, NULL
210000567, yPkR1qJH5mqt8SG6, Shivanshi Prakash, M, 1997-04-04 00:00:00, shivanshi.prakash13@iitb.ac.in, 9058782527, 2021, 2, 6.43, 8, 10, 11, NULL, NULL
200000568, 598WX4qzfxPIX4nT, Dhruv Upadhyay, F, 1996-08-11 00:00:00, dhruv.upadhyay23@iitb.ac.in, 8594892296, 2020, 3, 6.95, 2, 8, 7, NULL, NULL
210000569, Ep75p4wiqVJAZFvz, Mahesh Shivastava, F, 1995-02-03 00:00:00, mahesh.shivastava95@iitb.ac.in, 7199459724, 2021, 2, 8.61, 8, 24, 8, NULL, NULL
190000570, f2SC9AdzHO7VDVBl, Prabhu Islam, F, 1999-02-08 00:00:00, prabhu.islam59@iitb.ac.in, 7204188044, 2019, 4, 7.6, 28, 15, 4, NULL, NULL
210000571, zrpRqJGO4CitTFYy, Sandhya Keshri, F, 1995-09-26 00:00:00, sandhya.keshri54@iitb.ac.in, 7178820945, 2021, 2, 7.22, 24, 18, 5, NULL, NULL
210000572, 4d2c4Dvx27NVo1IU, Mohsin Vaish, F, 1997-06-10 00:00:00, mohsin.vaish92@iitb.ac.in, 7261745963, 2021, 2, 9.2, 2, 5, 9, 147, 1990632
210000573, Vdc8oBCQogckLiJg, Harshvardhan Dahlan, M, 1994-12-29 00:00:00, harshvardhan.dahlan74@iitb.ac.in, 8082600198, 2021, 2, 6.4, 26, 9, 5, NULL, NULL
180000574, EHTAPBIBNWr2oDYw, Pardhuman Munir, F, 1999-08-07 00:00:00, pardhuman.munir40@iitb.ac.in, 9547966396, 2018, 5, 7.42, 2, 17, 2, NULL, NULL
210000575, YZXlP3Yz3fJqL5C5, Varun Choudhary, F, 1996-09-27 00:00:00, varun.choudhary22@iitb.ac.in, 9643213931, 2021, 2, 9.36, 8, 6, 10, 294, 5733897
210000576, oo6fMzlUxcKAs3Lk, Monu Alam, M, 1993-12-27 00:00:00, monu.alam6@iitb.ac.in, 8695687958, 2021, 2, 8.05, 4, 18, 10, NULL, NULL
190000577, Ti1qucCvRfr8BXV6, Geeta Kushalappa, M, 2001-02-24 00:00:00, geeta.kushalappa45@iitb.ac.in, 8685417628, 2019, 4, 6.96, 24, 7, 1, 397, 5069261
170000578, cNTMXh8p5RIhZAqW, Prakhar Chaturvedi, F, 1997-07-22 00:00:00, prakhar.chaturvedi92@iitb.ac.in, 7795664378, 2017, 6, 9.62, 16, 20, 12, NULL, NULL
200000579, 77HEugyl6xLffhBf, Gitika Kotturu, F, 1994-12-19 00:00:00, gitika.kotturu50@iitb.ac.in, 8530969100, 2020, 3, 6.98, 12, 14, 7, NULL, NULL
210000580, mYEM9z3ZJGkiaNLS, Anavi Dahiya, F, 1993-03-20 00:00:00, anavi.dahiya15@iitb.ac.in, 7087299893, 2021, 2, 6.11, 28, 5, 10, NULL, NULL
210000581, s5MQlVnudoMW5xRY, Vignesh Mahankali, M, 1997-06-11 00:00:00, vignesh.mahankali64@iitb.ac.in, 9468037196, 2021, 2, 6.92, 20, 17, 5, 76, 999775
210000582, JjDfk0G6AU3o5K7x, Aisha Chellani, F, 1997-07-14 00:00:00, aisha.chellani1@iitb.ac.in, 7214590271, 2021, 2, 8.93, 30, 8, 11, NULL, NULL
210000583, su1Hf1H4re6cuiyl, Rishabh Goyal, M, 1994-10-23 00:00:00, rishabh.goyal55@iitb.ac.in, 7104574560, 2021, 2, 6.34, 18, 9, 6, NULL, NULL
210000584, xrzHZly7WvOf04fE, Swasti Anam, M, 1996-07-18 00:00:00, swasti.anam28@iitb.ac.in, 8693948365, 2021, 2, 8.33, 28, 21, 8, NULL, NULL
210000585, z6jsJI5IrCtGp1yJ, Shahid Anam, F, 1996-01-04 00:00:00, shahid.anam26@iitb.ac.in, 7105466111, 2021, 2, 8.75, 6, 13, 8, NULL, NULL
210000586, HaUzu6x7lJ13VLFg, Shrey Gudepu, M, 1995-02-02 00:00:00, shrey.gudepu3@iitb.ac.in, 8043559209, 2021, 2, 6.95, 16, 7, 5, 572, NULL
210000587, VGQgxGNMIfmuyrXG, Sarath Warsi, F, 1994-05-15 00:00:00, sarath.warsi66@iitb.ac.in, 8529794344, 2021, 2, 6.62, 8, 7, 10, NULL, NULL
200000588, B6QDTEKXiFbhhbrO, Anunay Suman, F, 1996-07-31 00:00:00, anunay.suman47@iitb.ac.in, 7540009849, 2020, 3, 6.94, 24, 13, 7, NULL, NULL
210000589, OQGZgVMGczZWxBN0, Neeraj Rausa, M, 1996-01-28 00:00:00, neeraj.rausa39@iitb.ac.in, 7508284126, 2021, 2, 6.83, 16, 4, 9, NULL, NULL
210000590, 1CyhwaK20sT2jlQL, Monica Sah, F, 1996-03-20 00:00:00, monica.sah78@iitb.ac.in, 8656452239, 2021, 2, 6.47, 16, 6, 11, NULL, NULL
190000591, KHMUf1m9xAAvnSrt, Gyanvi Parul, M, 1999-11-28 00:00:00, gyanvi.parul14@iitb.ac.in, 7269693193, 2019, 4, 9.74, 4, 22, 4, NULL, NULL
170000592, 4c1NSZjABZzZvZgR, Gaurav Surabhi, F, 1996-01-01 00:00:00, gaurav.surabhi18@iitb.ac.in, 7805464998, 2017, 6, 8.82, 26, 20, 12, NULL, NULL
210000593, Az195LejIT0kQSpv, Deepro Gaikwad, M, 1996-09-11 00:00:00, deepro.gaikwad65@iitb.ac.in, 7104967628, 2021, 2, 7.12, 24, 24, 10, NULL, NULL
210000594, dXuCgYmTvJcz3p7A, Joy Katta, M, 1997-10-18 00:00:00, joy.katta61@iitb.ac.in, 8292079735, 2021, 2, 9.49, 28, 3, 10, NULL, NULL
210000595, ddH6UW8UCYftBUxE, Omkant Chitranshi, Other, 1993-05-19 00:00:00, omkant.chitranshi42@iitb.ac.in, 7854201879, 2021, 2, 7.26, 30, 21, 6, NULL, NULL
210000596, jsxdqAoRJI6OcS6u, Sawan Kapoor, F, 1993-07-29 00:00:00, sawan.kapoor84@iitb.ac.in, 8746170322, 2021, 2, 9.67, 2, 12, 9, NULL, NULL
170000597, GnWCoHKrbAlEXS8G, Aman Kamble, F, 1997-11-21 00:00:00, aman.kamble49@iitb.ac.in, 8685049732, 2017, 6, 8.66, 28, 6, 12, 18, 4268689
210000598, RQmPb10eTTaAhWOQ, Areeba Bisht, M, 1994-10-30 00:00:00, areeba.bisht23@iitb.ac.in, 9501741927, 2021, 2, 8.63, 26, 20, 6, NULL, NULL
210000599, 4Vf5MtiPFN0ydGFf, Utsav Priya, F, 1996-11-21 00:00:00, utsav.priya8@iitb.ac.in, 9358306582, 2021, 2, 9.75, 30, 1, 10, NULL, NULL
190000600, KjuONHEiJYqvlRTf, Meenu Dahiya, M, 1999-01-23 00:00:00, meenu.dahiya63@iitb.ac.in, 7274505907, 2019, 4, 6.27, 18, 5, 3, NULL, NULL
210000601, 2RrV2cFYFYEYtNtk, Bhanu Desabathula, F, 1995-03-25 00:00:00, bhanu.desabathula33@iitb.ac.in, 9980005919, 2021, 2, 6.51, 22, 13, 9, NULL, NULL
210000602, gGumT84UaX5YQFtc, Som Chaubey, F, 1995-10-16 00:00:00, som.chaubey22@iitb.ac.in, 9795275087, 2021, 2, 8.86, 26, 21, 8, NULL, NULL
210000603, ccpUSVJDxKUsAk0g, Riddhi Mehrotra, F, 1995-12-29 00:00:00, riddhi.mehrotra77@iitb.ac.in, 7214549515, 2021, 2, 6.54, 28, 11, 11, NULL, NULL
210000604, GuBFXw29TpwcmZKs, Anjana Azhar, Other, 1996-08-21 00:00:00, anjana.azhar59@iitb.ac.in, 9884646934, 2021, 2, 7.12, 4, 17, 10, NULL, NULL
210000605, P0wnA5332LUytWtM, Vaibhav Jaitley, M, 1994-09-11 00:00:00, vaibhav.jaitley4@iitb.ac.in, 9670703572, 2021, 2, 9.33, 6, 12, 9, NULL, NULL
180000606, lAjN8knhQaMBnpF5, Nimesh Anand, F, 2000-01-12 00:00:00, nimesh.anand83@iitb.ac.in, 8512353937, 2018, 5, 6.26, 16, 12, 2, NULL, NULL
170000607, 4hj0zT5b1SnsKPN5, Radhika Adhaulia, F, 1997-01-15 00:00:00, radhika.adhaulia10@iitb.ac.in, 8321873878, 2017, 6, 6.01, 4, 7, 12, NULL, NULL
210000608, Q1mCGZbGQWqhB0Nj, Shirjon Indora, F, 1997-04-21 00:00:00, shirjon.indora59@iitb.ac.in, 7532286176, 2021, 2, 9.91, 30, 9, 10, NULL, NULL
210000609, oSb4tdGm0tS2wFEc, Vinay Gite, F, 1995-01-03 00:00:00, vinay.gite8@iitb.ac.in, 8048110319, 2021, 2, 6.05, 18, 19, 10, 419, 6060465
170000610, NZ0aYVEnySLxPaLz, Aviral Misra, M, 1993-04-16 00:00:00, aviral.misra81@iitb.ac.in, 7597191290, 2017, 6, 6.62, 14, 18, 12, NULL, NULL
190000611, rVwVNy8NDim0qg1w, Shagufta Bhaskar, F, 2001-08-25 00:00:00, shagufta.bhaskar94@iitb.ac.in, 7537303599, 2019, 4, 6.17, 26, 11, 1, NULL, NULL
170000612, wELjfoj1oPLTfXX6, Gurjot Sitaram, F, 1995-05-08 00:00:00, gurjot.sitaram92@iitb.ac.in, 7802423935, 2017, 6, 8.45, 8, 20, 12, NULL, NULL
210000613, ZY8bFSoivrD4L69w, Sulochana Sahu, M, 1993-11-14 00:00:00, sulochana.sahu56@iitb.ac.in, 9447006563, 2021, 2, 9.27, 24, 2, 10, NULL, NULL
190000614, Q3RxQkb8Nz5qDTmO, Tavish Bhatnagar, M, 2000-05-01 00:00:00, tavish.bhatnagar37@iitb.ac.in, 9551381934, 2019, 4, 8.9, 6, 23, 3, NULL, NULL
210000615, SinbG86c0BPkWla0, Thirukural Swamy, F, 1997-01-18 00:00:00, thirukural.swamy3@iitb.ac.in, 9713510337, 2021, 2, 6.72, 24, 2, 9, NULL, NULL
190000616, 0NiUyvHh62NUv4v3, Vedanti Keshari, M, 2001-08-08 00:00:00, vedanti.keshari7@iitb.ac.in, 8034960994, 2019, 4, 9.87, 26, 22, 1, NULL, NULL
170000617, PillX31fJqzHIhR2, Rajneesh Dahlan, F, 1994-01-05 00:00:00, rajneesh.dahlan43@iitb.ac.in, 8054623643, 2017, 6, 8.13, 12, 17, 12, NULL, NULL
210000618, ubz75m5CuEdMdoBK, Pakhi Nagraj, M, 1995-04-23 00:00:00, pakhi.nagraj90@iitb.ac.in, 8213274275, 2021, 2, 8.59, 18, 16, 11, NULL, NULL
190000619, 0WefweLTqPFYDNKX, Azmi Palisetti, M, 2001-12-22 00:00:00, azmi.palisetti69@iitb.ac.in, 7121899004, 2019, 4, 8.21, 4, 7, 4, NULL, NULL
180000620, ZHWw97IGBc9vrkfp, Nargis Sonawane, M, 2000-08-10 00:00:00, nargis.sonawane15@iitb.ac.in, 9760479533, 2018, 5, 9.17, 22, 8, 2, NULL, NULL
200000621, BMbmDC7r6XNUAUVj, Lav Rawlani, M, 1997-05-01 00:00:00, lav.rawlani41@iitb.ac.in, 9578532947, 2020, 3, 8.23, 24, 19, 7, NULL, NULL
200000622, T86Zwk2SVgTYuOfi, Pinky Kansal, F, 1997-10-06 00:00:00, pinky.kansal68@iitb.ac.in, 8815459453, 2020, 3, 7.98, 28, 3, 7, NULL, NULL
190000623, M5InWO47dWYPFXDm, Hari Bhattacharya, F, 2000-04-02 00:00:00, hari.bhattacharya49@iitb.ac.in, 8125360845, 2019, 4, 6.74, 22, 7, 3, NULL, NULL
210000624, kx5410LT3RVKQ9oY, Anushka Bhriguvanshi, M, 1994-04-11 00:00:00, anushka.bhriguvanshi32@iitb.ac.in, 7639771850, 2021, 2, 7.0, 12, 18, 8, NULL, NULL
210000625, PGKPnb8g1a7seXEJ, Ratan Sanwal, M, 1995-10-29 00:00:00, ratan.sanwal87@iitb.ac.in, 9966334990, 2021, 2, 8.81, 12, 10, 9, NULL, NULL
210000626, 6TcuWM0JrBHgVPbv, Shakti Barnawal, Other, 1995-07-02 00:00:00, shakti.barnawal17@iitb.ac.in, 7901240993, 2021, 2, 6.21, 16, 9, 10, 637, 4952380
190000627, 5pKllNtHSWu38c6e, Sanjeev Chhipa, M, 2001-07-01 00:00:00, sanjeev.chhipa18@iitb.ac.in, 8679881116, 2019, 4, 7.13, 2, 13, 1, NULL, NULL
210000628, RX2CBJNFDNIZfEUT, Karthikeya Priyadarshini, M, 1997-01-19 00:00:00, karthikeya.priyadarshini96@iitb.ac.in, 7303145179, 2021, 2, 9.76, 16, 8, 6, NULL, NULL
210000629, 7Lz3t6VD3VOC3Fqv, Yashaswi Lavudya, M, 1994-11-16 00:00:00, yashaswi.lavudya49@iitb.ac.in, 8695780316, 2021, 2, 7.98, 26, 22, 5, NULL, NULL
210000630, BBBwObRgj6Lzo1aJ, Aqsa Sanwal, F, 1997-10-07 00:00:00, aqsa.sanwal34@iitb.ac.in, 8718858900, 2021, 2, 8.9, 6, 22, 9, NULL, NULL
190000631, Kz0CvH40VoDXxviW, Suramya Raj, M, 1999-10-09 00:00:00, suramya.raj21@iitb.ac.in, 7235402690, 2019, 4, 9.83, 2, 23, 1, NULL, NULL
210000632, XFoICyX7KndBWvW9, Anita Chaurasia, F, 1997-04-12 00:00:00, anita.chaurasia8@iitb.ac.in, 7409608890, 2021, 2, 7.0, 14, 11, 8, NULL, NULL
210000633, 8vA0B073cDY4sP0p, Rupeshwary Anand, F, 1996-08-03 00:00:00, rupeshwary.anand93@iitb.ac.in, 9904833116, 2021, 2, 7.82, 24, 4, 8, 166, NULL
210000634, tCb96gE2wvJMzBYp, Ana Tewary, F, 1997-09-15 00:00:00, ana.tewary78@iitb.ac.in, 9944009114, 2021, 2, 7.6, 14, 21, 6, NULL, NULL
210000635, L5exwRrUdTKhbMGf, Pratham Sura, F, 1993-08-18 00:00:00, pratham.sura34@iitb.ac.in, 9808211266, 2021, 2, 8.04, 2, 10, 9, NULL, NULL
210000636, STwXuq6xSax6tndr, Saket Quraishi, F, 1993-06-12 00:00:00, saket.quraishi93@iitb.ac.in, 7188051850, 2021, 2, 6.87, 2, 11, 8, NULL, NULL
210000637, 7hZ6EsgTBDpQujH0, Sudhanshu Soni, F, 1993-01-03 00:00:00, sudhanshu.soni6@iitb.ac.in, 8124066070, 2021, 2, 9.21, 12, 8, 10, NULL, NULL
180000638, QPx48gUF4mr560IX, Abhyuday Anand, F, 1999-01-19 00:00:00, abhyuday.anand7@iitb.ac.in, 7558647824, 2018, 5, 9.17, 10, 8, 2, NULL, NULL
210000639, 5Cig3KdbBweYE5RW, Sujan Madala, M, 1997-09-12 00:00:00, sujan.madala65@iitb.ac.in, 7068764628, 2021, 2, 8.37, 6, 16, 9, NULL, NULL
190000640, j767g0noN25zEi60, Prakriti Kothari, F, 2000-04-06 00:00:00, prakriti.kothari68@iitb.ac.in, 9442184281, 2019, 4, 6.7, 30, 8, 1, NULL, NULL
190000641, tZ272GCxF0aaYj7A, Shreyansh Jodha, M, 2001-06-19 00:00:00, shreyansh.jodha35@iitb.ac.in, 8299917380, 2019, 4, 9.06, 10, 15, 1, NULL, NULL
200000642, E7eRW6TsmWlVQzQ7, Pranidhi Manchikanti, M, 1995-06-03 00:00:00, pranidhi.manchikanti40@iitb.ac.in, 9950974518, 2020, 3, 9.96, 14, 19, 7, NULL, NULL
210000643, QFkDi32o961AsXyD, Karthikeyan Bhalla, F, 1994-01-18 00:00:00, karthikeyan.bhalla26@iitb.ac.in, 8732866215, 2021, 2, 6.51, 2, 3, 8, NULL, NULL
210000644, HQ1sKFwntnandM3f, Dev Bano, M, 1995-08-10 00:00:00, dev.bano88@iitb.ac.in, 8501253588, 2021, 2, 7.24, 20, 13, 10, NULL, NULL
200000645, a40eqWmRImDsnOAq, Bhawna Jagaragallu, M, 1993-06-08 00:00:00, bhawna.jagaragallu76@iitb.ac.in, 9178316694, 2020, 3, 6.11, 10, 11, 7, NULL, NULL
190000646, YH3rhVF5N0qAV1Z3, Shivin Guduri, M, 2001-09-26 00:00:00, shivin.guduri48@iitb.ac.in, 8968998486, 2019, 4, 6.33, 12, 17, 3, NULL, NULL
170000647, rXN9Yonqw4RN1dMe, Veena Ray, F, 1994-09-18 00:00:00, veena.ray67@iitb.ac.in, 9205916344, 2017, 6, 8.39, 6, 18, 12, NULL, NULL
210000648, Y4MEmSA11kWe8a5Y, Vikash Wagh, F, 1996-05-29 00:00:00, vikash.wagh10@iitb.ac.in, 7815917657, 2021, 2, 6.33, 16, 6, 8, NULL, NULL
210000649, dFMS2essngQfbOzv, Sravya Saran, F, 1997-07-12 00:00:00, sravya.saran77@iitb.ac.in, 7985518925, 2021, 2, 6.91, 18, 24, 11, NULL, NULL
190000650, VQRXQ2bsxSf8ka5T, Mridul Bhardwaj, F, 1999-11-19 00:00:00, mridul.bhardwaj75@iitb.ac.in, 9074627809, 2019, 4, 6.3, 20, 9, 4, NULL, NULL
190000651, MUagSF2m9mKGoAWR, Rama Verma, M, 1999-04-22 00:00:00, rama.verma65@iitb.ac.in, 8605601351, 2019, 4, 9.14, 26, 2, 3, NULL, NULL
210000652, Czjv2Itj3MOrdDPR, Ramakrishna Singhania, M, 1994-05-03 00:00:00, ramakrishna.singhania36@iitb.ac.in, 7723110408, 2021, 2, 8.09, 10, 1, 11, NULL, NULL
200000653, yoqTCEfTB6hfxLZf, Kalaivani Haokip, F, 1994-04-23 00:00:00, kalaivani.haokip51@iitb.ac.in, 7473699918, 2020, 3, 9.03, 20, 12, 7, NULL, NULL
210000654, SdA7kvPHDdZyJpeh, Durgesh Purkayastha, M, 1996-05-22 00:00:00, durgesh.purkayastha34@iitb.ac.in, 7487190621, 2021, 2, 6.56, 30, 11, 6, 62, 4038870
190000655, r9E0YwirT8mmqKwl, Sanskar Bhattacharjee, M, 2000-05-17 00:00:00, sanskar.bhattacharjee57@iitb.ac.in, 7887423543, 2019, 4, 7.56, 22, 16, 3, NULL, NULL
170000656, PVPLKOe9ZhUjW2Ir, Mukund Naaz, Other, 1993-11-12 00:00:00, mukund.naaz45@iitb.ac.in, 9448039321, 2017, 6, 9.33, 22, 19, 12, NULL, NULL
190000657, elLEZL2YSBO4pnpY, Surendra Parashar, M, 1999-03-27 00:00:00, surendra.parashar28@iitb.ac.in, 9776697445, 2019, 4, 9.19, 24, 18, 1, NULL, NULL
170000658, ZNu0x3WszVpLmAby, Husain Umar, M, 1997-11-12 00:00:00, husain.umar78@iitb.ac.in, 7952071121, 2017, 6, 8.36, 30, 11, 12, 223, NULL
200000659, tLFZS8FvlWv5F710, Ana Sankary, M, 1995-08-16 00:00:00, ana.sankary47@iitb.ac.in, 9443636588, 2020, 3, 8.45, 18, 9, 7, NULL, NULL
210000660, yUs729yTNajdK6ID, Chandran Aenugu, F, 1995-09-20 00:00:00, chandran.aenugu91@iitb.ac.in, 9014499352, 2021, 2, 9.55, 10, 14, 11, NULL, NULL
210000661, dUDTXz7yLrWP7Mxw, Rashi Jagtap, F, 1997-05-19 00:00:00, rashi.jagtap78@iitb.ac.in, 9198673695, 2021, 2, 7.49, 10, 24, 9, NULL, NULL
210000662, J0NA3iNiPw6GlyPH, Ifra Jafri, F, 1996-07-15 00:00:00, ifra.jafri40@iitb.ac.in, 8312328108, 2021, 2, 9.24, 12, 20, 8, NULL, NULL
190000663, TEcmlHJr8mcba4sm, Harshini Sood, F, 2001-07-02 00:00:00, harshini.sood18@iitb.ac.in, 8703535510, 2019, 4, 9.24, 18, 13, 3, NULL, NULL
190000664, 98VevR2iF5d1Z1Xf, Kriti Gurjar, F, 1999-05-16 00:00:00, kriti.gurjar16@iitb.ac.in, 9621311451, 2019, 4, 6.1, 26, 18, 3, NULL, NULL
210000665, 4EN3AlZoIsRGkrfM, Annushka Patel, M, 1995-11-25 00:00:00, annushka.patel78@iitb.ac.in, 7886072640, 2021, 2, 9.12, 18, 20, 9, NULL, NULL
210000666, kQU8U9fbBqv9ROJn, Jenamani Vashisth, M, 1993-01-22 00:00:00, jenamani.vashisth1@iitb.ac.in, 9924173638, 2021, 2, 9.94, 10, 15, 5, NULL, NULL
210000667, RD65CKP2W3YyT0WQ, Anish Shokeen, M, 1994-01-04 00:00:00, anish.shokeen76@iitb.ac.in, 8973799436, 2021, 2, 6.54, 26, 3, 11, NULL, NULL
210000668, q89BMtezvyVrrtjK, Monish Agrahari, F, 1997-04-29 00:00:00, monish.agrahari84@iitb.ac.in, 7945611702, 2021, 2, 8.0, 12, 20, 5, NULL, NULL
210000669, V2gjzIv3v5BZHicu, Abhedhya Chauhan, F, 1996-12-18 00:00:00, abhedhya.chauhan74@iitb.ac.in, 7204447954, 2021, 2, 9.44, 4, 19, 9, NULL, NULL
200000670, YBiIZfIvDGdqxvQJ, Umme Pareek, F, 1996-11-04 00:00:00, umme.pareek13@iitb.ac.in, 7281365949, 2020, 3, 7.61, 20, 18, 7, NULL, NULL
210000671, iT06RZx9ZWqapYBh, Harshit Kochar, M, 1993-02-03 00:00:00, harshit.kochar89@iitb.ac.in, 9269076342, 2021, 2, 6.5, 6, 10, 8, NULL, NULL
210000672, 3GXHC2K8PY6TEicG, Nageshwar Ahuja, F, 1997-10-16 00:00:00, nageshwar.ahuja77@iitb.ac.in, 9520367674, 2021, 2, 8.51, 18, 15, 6, 491, 7655632
210000673, 8x2O8CyACSD2hxqS, Rajkumar Anam, F, 1997-10-25 00:00:00, rajkumar.anam44@iitb.ac.in, 8391936913, 2021, 2, 7.02, 10, 18, 8, NULL, NULL
180000674, 3sMQY6R2zLSsuIve, Mahendra Mourya, F, 1999-12-21 00:00:00, mahendra.mourya76@iitb.ac.in, 8013422995, 2018, 5, 6.77, 16, 16, 2, NULL, NULL
210000675, ikgBVgYvOXswr3hd, Dushyant Huque, M, 1994-07-28 00:00:00, dushyant.huque19@iitb.ac.in, 7954031843, 2021, 2, 7.69, 18, 19, 9, NULL, NULL
210000676, MEYtGN1iuO6sukOR, Sriansh Majeed, F, 1994-11-05 00:00:00, sriansh.majeed74@iitb.ac.in, 7058758520, 2021, 2, 7.33, 22, 9, 8, NULL, NULL
190000677, rW73Lcl8vEYCyyvH, Parth Bais, M, 1999-10-28 00:00:00, parth.bais9@iitb.ac.in, 7325318494, 2019, 4, 8.92, 26, 6, 3, NULL, NULL
190000678, Nurp6zjDen6lhD9S, Nimesh Shrivastav, F, 2001-09-28 00:00:00, nimesh.shrivastav48@iitb.ac.in, 9623674053, 2019, 4, 6.38, 30, 22, 4, NULL, NULL
210000679, G5sM3j1TJcUyT9Up, Anand Chaudhari, M, 1997-05-17 00:00:00, anand.chaudhari62@iitb.ac.in, 9662587405, 2021, 2, 9.49, 30, 12, 5, NULL, NULL
210000680, wcm8RgIlqpu42yA6, Mohit Maheshwari, F, 1996-07-20 00:00:00, mohit.maheshwari64@iitb.ac.in, 8399576203, 2021, 2, 9.99, 22, 15, 10, NULL, NULL
210000681, SJyAdQa428bD4cBc, Manush Praveenchand, F, 1994-12-14 00:00:00, manush.praveenchand31@iitb.ac.in, 8304680439, 2021, 2, 8.23, 24, 1, 11, NULL, NULL
190000682, 7tGO0q0440ft9wRE, Nahid Purkayastha, M, 1999-05-11 00:00:00, nahid.purkayastha23@iitb.ac.in, 7779629144, 2019, 4, 8.66, 4, 13, 4, NULL, NULL
